,STN---,WBAN,YEARMODA,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
643,29920,99999,20140119,13.8,12.3,1036.0,1035.6,999.9,8.3,9.7,999.9,16.5,8.4,0.00I,999.9,0
644,29920,99999,20140120,13.2,11.5,1035.7,1035.2,999.9,7.5,11.7,999.9,15.6*,10.6,0.00I,999.9,0
645,29920,99999,20140121,12.7,11.0,1030.6,1030.2,999.9,9.0,11.7,999.9,18.7,9.0*,0.00I,999.9,0
646,29920,99999,20140122,5.4,2.8,1028.7,1028.2,999.9,12.2,15.5,999.9,12.0,2.8,0.00I,999.9,0
647,29920,99999,20140123,3.8,1.2,1033.4,1032.9,999.9,7.4,9.7,999.9,8.2,0.3*,0.00I,999.9,0
648,29920,99999,20140124,5.1,2.3,1035.5,1035.1,999.9,5.7,9.7,999.9,10.9,-0.2,0.00I,999.9,0
649,29920,99999,20140125,17.3,14.1,1033.5,1033.0,999.9,11.2,15.5,999.9,21.4,7.9,0.00I,999.9,0
650,29920,99999,20140126,18.7,15.9,1030.2,1029.8,999.9,8.4,11.7,999.9,21.6,17.4,0.00I,999.9,0
651,29920,99999,20140127,15.7,13.1,1029.1,1028.6,999.9,13.8,17.5,999.9,20.5,12.9,0.00I,999.9,0
652,29920,99999,20140128,15.9,11.9,1036.3,1035.9,999.9,18.3,23.3,999.9,19.6*,11.7,0.00I,999.9,0
653,29920,99999,20140129,16.8,11.2,1042.2,1041.8,999.9,16.1,25.3,999.9,19.8,13.6*,0.00I,999.9,0
654,29920,99999,20140130,14.9,10.3,1042.8,1042.4,999.9,19.1,23.3,999.9,15.8,13.6,0.00I,999.9,0
655,29920,99999,20140131,17.6,11.0,1036.2,1035.7,999.9,24.0,29.1,999.9,20.8*,14.4,0.00I,999.9,0
656,29920,99999,20140201,21.6,20.1,1022.0,1021.5,999.9,23.3,29.1,999.9,24.4*,18.0,0.00I,999.9,0
657,29920,99999,20140202,26.5,20.3,1020.8,1020.3,999.9,14.6,19.4,999.9,27.5*,22.8,0.00I,999.9,0
658,29920,99999,20140203,30.2,29.8,1022.5,1022.1,999.9,10.2,13.6,999.9,32.2*,26.1,0.00I,999.9,0
659,29920,99999,20140204,31.1,31.1,1023.9,1023.5,999.9,7.9,13.6,999.9,32.4,30.4,0.00I,999.9,0
660,29920,99999,20140205,26.9,25.3,1015.1,1014.6,999.9,10.4,13.6,999.9,31.6,23.9,0.00I,999.9,0
661,29920,99999,20140206,23.6,21.7,1006.5,1006.1,999.9,7.4,11.7,999.9,28.0,19.2*,0.00I,999.9,0
662,29920,99999,20140207,28.0,27.7,1004.0,1003.6,999.9,6.8,17.5,999.9,32.9*,16.3,0.00I,999.9,0
663,29920,99999,20140208,33.6,33.1,997.8,997.4,999.9,17.6,21.4,999.9,34.9,31.8,0.00I,999.9,0
664,29920,99999,20140209,34.1,32.7,1002.9,1002.5,999.9,16.3,23.3,999.9,35.2,33.4,0.00I,999.9,0
665,29920,99999,20140210,33.0,32.8,1005.3,1004.8,999.9,8.0,13.6,999.9,34.7,32.0*,0.00I,999.9,0
666,29920,99999,20140211,32.0,32.0,1007.1,1006.7,999.9,7.0,11.7,999.9,32.9,31.1,0.00I,999.9,0
667,29920,99999,20140212,32.8,32.7,1003.8,1003.4,999.9,9.7,13.6,999.9,33.8,31.8,0.00I,999.9,0
668,29920,99999,20140213,32.8,32.5,1005.5,1005.1,999.9,9.2,13.6,999.9,33.8,31.6,0.00I,999.9,0
669,29920,99999,20140214,32.5,30.5,1008.2,1007.8,999.9,8.1,15.5,999.9,33.6,31.3*,0.00I,999.9,0
670,29920,99999,20140215,31.5,29.9,1009.8,1009.4,999.9,7.2,15.5,999.9,33.1,30.7,0.00I,999.9,0
671,29920,99999,20140216,33.1,32.9,998.9,998.5,999.9,15.4,23.3,999.9,34.3*,31.5,0.00I,999.9,0
672,29920,99999,20140217,33.5,33.3,993.6,993.2,999.9,10.6,17.5,999.9,34.7,32.5,0.00I,999.9,0
673,29920,99999,20140218,32.8,32.5,1000.9,1000.5,999.9,8.9,11.7,999.9,34.2,32.0*,0.00I,999.9,0
674,29920,99999,20140219,32.1,30.9,1006.5,1006.1,999.9,7.6,9.7,999.9,34.0,29.3*,0.00I,999.9,0
675,29920,99999,20140220,27.0,23.7,1009.5,1009.1,999.9,9.2,11.7,999.9,32.0,26.2*,0.00I,999.9,0
676,29920,99999,20140221,29.1,25.9,1013.0,1012.6,999.9,13.8,23.3,999.9,32.7*,24.8,0.00I,999.9,0
677,29920,99999,20140222,33.9,33.5,1007.3,1006.8,999.9,16.8,27.2,999.9,35.2,31.6,0.00I,999.9,0
678,29920,99999,20140223,34.9,33.8,1014.2,1013.7,999.9,17.6,19.4,999.9,36.0,32.9,0.00I,999.9,0
679,29920,99999,20140224,36.2,33.2,1020.3,1019.9,999.9,19.3,21.4,999.9,37.9,34.3,0.00I,999.9,0
680,29920,99999,20140225,33.7,31.9,1027.2,1026.8,999.9,13.0,21.4,999.9,36.7,31.8*,0.00I,999.9,0
681,29920,99999,20140226,32.6,30.2,1028.5,1028.1,999.9,11.4,15.5,999.9,34.0,30.6,0.00I,999.9,0
682,29920,99999,20140227,32.9,31.3,1023.3,1022.9,999.9,8.3,11.7,999.9,33.6,32.2,0.00I,999.9,0
683,29920,99999,20140228,32.2,30.1,1019.0,1018.5,999.9,5.6,9.7,999.9,34.0,29.5*,0.00I,999.9,0
684,29920,99999,20140301,31.7,30.0,1015.9,1015.5,999.9,7.9,9.7,999.9,34.0,28.9,0.00I,999.9,0
685,29920,99999,20140302,32.6,31.8,1013.0,1012.6,999.9,8.1,11.7,999.9,33.4,32.0,0.00I,999.9,0
686,29920,99999,20140303,33.0,32.9,1011.2,1010.8,999.9,11.6,15.5,999.9,33.6,32.4,0.00I,999.9,0
687,29920,99999,20140304,32.8,32.7,1018.5,1018.0,999.9,4.6,7.8,999.9,34.2,32.0,0.00I,999.9,0
688,29920,99999,20140305,32.6,30.6,1025.8,1025.4,999.9,8.0,9.7,999.9,34.0,31.1*,0.00I,999.9,0
689,29920,99999,20140306,32.3,31.2,1026.8,1026.4,999.9,9.1,11.7,999.9,34.3,30.0,0.00I,999.9,0
690,29920,99999,20140307,34.3,32.2,1023.7,1023.3,999.9,16.4,21.4,999.9,37.0,29.8,0.00I,999.9,0
691,29920,99999,20140308,36.1,31.1,1015.4,1015.0,999.9,20.9,27.2,999.9,41.4,33.4,0.00I,999.9,0
692,29920,99999,20140309,36.4,32.5,1019.7,1019.3,999.9,19.3,23.3,999.9,39.6,32.9,0.00I,999.9,0
693,29920,99999,20140310,36.6,34.3,1015.4,1015.0,999.9,14.2,21.4,999.9,39.4,35.1,0.00I,999.9,0
694,29920,99999,20140311,36.8,31.0,1022.3,1021.9,999.9,16.3,19.4,999.9,39.6,34.2,0.00I,999.9,0
695,29920,99999,20140312,36.5,32.4,1019.9,1019.5,999.9,14.2,19.4,999.9,42.4,33.1,0.00I,999.9,0
696,29920,99999,20140313,37.1,32.6,1011.7,1011.2,999.9,13.2,17.5,999.9,42.4,34.7,0.00I,999.9,0
697,29920,99999,20140314,37.8,27.9,1000.5,1000.1,999.9,18.9,27.2,999.9,42.1,34.3,0.00I,999.9,0
698,29920,99999,20140315,32.7,31.3,977.3,976.9,999.9,18.4,27.2,999.9,36.7,31.5*,0.00I,999.9,0
699,29920,99999,20140316,29.3,23.4,981.9,981.5,999.9,19.5,23.3,999.9,33.1,25.5*,0.00I,999.9,0
700,29920,99999,20140317,25.8,17.1,994.0,993.6,999.9,7.3,11.7,999.9,29.3,21.7,0.00I,999.9,0
701,29920,99999,20140318,29.2,23.1,1000.6,1000.2,999.9,11.6,23.3,999.9,32.9,21.6,0.00I,999.9,0
702,29920,99999,20140319,28.2,22.2,999.2,998.8,999.9,11.5,19.4,999.9,32.4,24.6*,0.00I,999.9,0
703,29920,99999,20140320,27.4,23.2,1005.3,1004.9,999.9,13.2,29.1,999.9,33.8*,21.2,0.00I,999.9,0
704,32270,99999,20140108,33.5,9999.9,9999.9,9999.9,999.9,16.0,20.0,999.9,34.2*,32.9*,0.00I,999.9,0
705,32270,99999,20140114,28.5,28.3,9999.9,9999.9,999.9,12.1,19.0,999.9,30.2*,27.0*,0.00I,999.9,0
706,32270,99999,20140116,34.2,34.2,9999.9,9999.9,999.9,17.6,18.1,999.9,35.2*,33.1*,0.00I,999.9,0
707,32270,99999,20140117,32.2,32.2,9999.9,9999.9,999.9,16.8,19.0,999.9,32.9*,31.6*,0.00I,999.9,0
708,32270,99999,20140119,31.3,31.3,9999.9,9999.9,999.9,16.6,19.0,999.9,33.4*,29.8*,0.00I,999.9,0
709,32270,99999,20140120,32.5,32.5,9999.9,9999.9,999.9,13.8,20.0,999.9,32.9*,31.6*,0.00I,999.9,0
710,32270,99999,20140121,31.7,31.7,9999.9,9999.9,999.9,18.6,20.0,999.9,32.5*,30.9*,0.00I,999.9,0
711,32270,99999,20140124,29.2,29.0,9999.9,9999.9,999.9,15.3,19.0,999.9,30.6*,28.2*,0.00I,999.9,0
712,32270,99999,20140128,30.9,30.9,9999.9,9999.9,999.9,17.7,21.0,999.9,32.0*,29.3*,0.00I,999.9,0
713,32270,99999,20140206,32.8,32.8,9999.9,9999.9,999.9,9.5,15.0,999.9,33.6*,32.2*,0.00I,999.9,0
714,32270,99999,20140207,31.0,31.0,9999.9,9999.9,999.9,13.5,19.0,999.9,32.2*,29.5*,0.00I,999.9,0
715,32270,99999,20140210,30.3,30.2,9999.9,9999.9,999.9,17.2,19.0,999.9,31.3*,27.9*,0.00I,999.9,0
716,32270,99999,20140217,32.0,31.5,9999.9,9999.9,999.9,19.2,20.0,999.9,32.5*,31.6*,0.00I,999.9,0
717,32270,99999,20140219,37.1,37.1,9999.9,9999.9,999.9,16.1,18.1,999.9,38.1*,36.7*,0.00I,999.9,0
718,32270,99999,20140228,31.9,29.4,9999.9,9999.9,999.9,8.3,15.0,999.9,34.0*,30.0*,0.00I,999.9,0
719,32270,99999,20140301,31.4,30.9,9999.9,9999.9,999.9,12.9,19.0,999.9,32.0*,30.4*,0.00I,999.9,0
720,32270,99999,20140303,31.9,30.7,9999.9,9999.9,999.9,12.6,18.1,999.9,33.8*,30.2*,0.00I,999.9,0
721,32270,99999,20140304,32.1,32.1,9999.9,9999.9,999.9,14.8,19.0,999.9,34.0*,30.9*,0.00I,999.9,0
722,32270,99999,20140305,34.2,34.2,9999.9,9999.9,999.9,19.3,22.0,999.9,34.5*,33.8*,0.00I,999.9,0
723,32270,99999,20140310,39.3,32.2,9999.9,9999.9,999.9,7.7,14.0,999.9,43.5*,33.6*,0.00I,999.9,0
724,32270,99999,20140311,43.4,20.6,9999.9,9999.9,999.9,7.3,14.0,999.9,49.1*,40.5*,0.00I,999.9,0
725,32270,99999,20140312,45.5,25.8,9999.9,9999.9,999.9,15.2,19.0,999.9,49.6*,42.1*,0.00I,999.9,0
726,32270,99999,20140313,49.3,40.1,9999.9,9999.9,999.9,11.0,18.1,999.9,54.1*,43.5*,0.00I,999.9,0
727,32270,99999,20140314,46.9,45.6,9999.9,9999.9,999.9,14.2,18.1,999.9,49.5*,42.8*,0.00I,999.9,0
728,35900,99999,20140101,45.5,43.0,9999.9,9999.9,6.4,14.2,20.0,34.0,50.0*,39.2,0.12G,999.9,10000
729,35900,99999,20140102,46.0,42.0,9999.9,9999.9,7.2,11.1,15.9,999.9,50.0*,41.9*,0.28G,999.9,10000
730,35900,99999,20140103,45.9,40.7,9999.9,9999.9,6.3,15.9,22.0,33.0,49.6,32.0,0.06G,999.9,11000
731,35900,99999,20140104,44.4,40.7,9999.9,9999.9,6.6,11.9,17.1,31.1,48.6,35.6*,0.17G,999.9,10000
732,35900,99999,20140105,39.8,37.1,9999.9,9999.9,6.9,10.3,18.1,28.9,50.0*,32.0*,0.06G,999.9,10000
733,35900,99999,20140106,50.5,45.3,9999.9,9999.9,6.1,16.0,21.0,35.0,53.6*,45.1,0.20G,999.9,10000
734,35900,99999,20140107,48.5,42.7,9999.9,9999.9,6.5,15.2,22.9,33.0,51.3,44.6*,0.12G,999.9,10000
735,35900,99999,20140108,46.5,43.5,9999.9,9999.9,7.6,9.9,13.0,999.9,50.4,42.8*,0.16G,999.9,10000
736,35900,99999,20140109,45.2,40.7,9999.9,9999.9,6.1,14.3,22.9,33.0,51.8*,35.6*,0.06G,999.9,10000
737,35900,99999,20140110,40.5,38.0,9999.9,9999.9,7.0,7.6,11.1,999.9,47.1,33.6,0.01G,999.9,10000
738,35900,99999,20140111,40.6,37.2,9999.9,9999.9,6.2,9.5,13.0,999.9,45.3,30.2*,0.09G,999.9,10000
739,35900,99999,20140112,37.6,34.6,9999.9,9999.9,5.1,8.0,14.0,999.9,44.6*,29.7,0.02G,999.9,110000
740,35900,99999,20140113,43.4,40.5,9999.9,9999.9,5.9,9.9,15.0,999.9,48.2*,39.2,0.09G,999.9,10000
741,35900,99999,20140114,39.4,36.2,9999.9,9999.9,6.9,7.2,9.9,999.9,43.0*,35.6*,0.06G,999.9,10000
742,35900,99999,20140115,46.1,44.8,9999.9,9999.9,5.6,9.8,13.0,999.9,50.0*,35.8,0.08G,999.9,10000
743,35900,99999,20140116,46.6,43.2,9999.9,9999.9,6.5,10.2,14.0,22.0,49.6,44.4*,0.09G,999.9,10000
744,35900,99999,20140117,43.6,40.6,9999.9,9999.9,7.1,11.6,15.9,999.9,47.3,41.0*,0.07G,999.9,10000
745,35900,99999,20140118,45.1,41.4,9999.9,9999.9,6.3,9.7,13.0,999.9,48.7,41.0,0.07G,999.9,10000
746,35900,99999,20140119,42.8,39.7,9999.9,9999.9,6.5,6.7,11.1,999.9,48.4,35.2*,0.01G,999.9,10000
747,35900,99999,20140120,37.1,35.3,9999.9,9999.9,4.4,2.9,5.1,999.9,42.8*,31.6*,0.09G,999.9,100000
748,35900,99999,20140121,33.2,32.4,9999.9,9999.9,1.5,4.0,11.1,999.9,39.2*,25.3,0.01G,999.9,100000
749,35900,99999,20140122,41.7,40.0,9999.9,9999.9,5.0,8.4,13.0,999.9,47.5,36.3,0.07G,999.9,10000
750,35900,99999,20140123,38.9,36.4,9999.9,9999.9,5.5,8.4,15.9,28.9,42.8,33.8*,0.06G,999.9,10000
751,35900,99999,20140124,37.6,34.6,9999.9,9999.9,8.3,7.2,11.1,999.9,43.2,29.3,0.17G,999.9,10000
752,35900,99999,20140125,43.1,41.5,9999.9,9999.9,4.0,11.9,28.0,45.1,50.0,38.3*,0.17G,999.9,110000
753,35900,99999,20140126,38.7,36.1,9999.9,9999.9,7.0,10.9,15.9,24.1,45.7,33.6,0.13G,999.9,10000
754,35900,99999,20140127,37.4,34.6,9999.9,9999.9,7.0,10.8,14.0,999.9,45.7,33.1,0.17G,999.9,11000
755,35900,99999,20140128,41.7,39.1,9999.9,9999.9,7.2,10.4,14.0,999.9,46.0,37.2,0.04G,999.9,10000
756,35900,99999,20140129,40.7,37.7,9999.9,9999.9,6.6,11.8,14.0,24.1,42.8*,37.4*,0.17G,999.9,10000
757,35900,99999,20140130,40.2,38.7,9999.9,9999.9,4.5,7.7,14.0,999.9,44.6*,37.0*,0.07G,999.9,10000
758,35900,99999,20140131,41.1,39.0,9999.9,9999.9,5.8,11.4,19.0,31.1,44.6*,38.5*,0.21G,999.9,110000
759,35900,99999,20140201,43.6,38.6,9999.9,9999.9,6.3,15.5,21.0,32.1,46.8*,40.3*,0.41G,999.9,110000
760,35900,99999,20140202,43.1,36.8,9999.9,9999.9,6.6,11.0,17.1,999.9,48.2,38.7*,0.00G,999.9,0
761,35900,99999,20140203,41.2,37.8,9999.9,9999.9,7.2,10.9,15.9,999.9,45.5,37.9,0.01G,999.9,0
762,35900,99999,20140204,42.2,37.7,9999.9,9999.9,6.4,12.1,18.1,28.0,47.1,38.3,0.00G,999.9,10100
763,35900,99999,20140205,44.5,39.5,9999.9,9999.9,6.7,18.4,22.9,38.1,48.2*,40.3,0.24G,999.9,10000
764,35900,99999,20140206,44.4,40.5,9999.9,9999.9,6.6,14.4,20.0,24.1,48.6*,41.0*,0.08G,999.9,10000
765,35900,99999,20140207,43.7,39.6,9999.9,9999.9,7.3,12.8,19.0,28.9,48.2*,39.0*,0.75G,999.9,10000
766,35900,99999,20140208,44.8,39.3,9999.9,9999.9,6.7,18.8,25.1,35.9,48.2,40.3,0.17G,999.9,10000
767,35900,99999,20140209,42.5,34.7,9999.9,9999.9,6.5,18.6,24.1,36.9,46.6,37.0*,0.03G,999.9,10000
768,35900,99999,20140210,40.5,38.4,9999.9,9999.9,6.5,6.1,11.1,999.9,45.5,37.4*,0.01G,999.9,10000
769,35900,99999,20140211,38.0,34.7,9999.9,9999.9,5.4,11.5,28.9,39.0,43.5,32.2,0.31G,999.9,10000
770,35900,99999,20140212,40.5,35.5,9999.9,9999.9,7.1,15.8,22.9,40.0,45.5,34.2,0.10G,999.9,10000
771,35900,99999,20140213,39.6,32.1,9999.9,9999.9,7.1,14.3,19.0,999.9,45.5,35.6*,0.13G,999.9,0
772,35900,99999,20140214,41.3,38.0,9999.9,9999.9,6.9,14.8,28.9,42.9,51.8*,33.4,0.00G,999.9,10000
773,35900,99999,20140215,45.9,36.5,984.3,973.7,13.3,24.0,31.1,46.0,51.4,39.2*,0.50G,999.9,10000
774,35900,99999,20140216,40.1,33.0,9999.9,9999.9,7.0,9.4,14.0,999.9,47.1,33.8*,0.09G,999.9,0
775,35900,99999,20140217,43.5,40.6,9999.9,9999.9,5.2,8.4,11.1,999.9,50.4,37.8,0.00G,999.9,110000
776,35900,99999,20140218,44.7,42.7,9999.9,9999.9,6.2,7.2,12.0,999.9,51.6,41.0*,0.06G,999.9,10000
777,35900,99999,20140219,43.9,41.1,9999.9,9999.9,4.5,8.0,13.0,999.9,51.8,35.6,0.04G,999.9,110000
778,35900,99999,20140220,47.3,45.1,9999.9,9999.9,4.9,11.4,15.0,25.1,52.0,39.2*,0.01G,999.9,10000
779,35900,99999,20140221,41.5,34.3,9999.9,9999.9,7.3,11.2,19.0,999.9,48.7,34.5,0.06G,999.9,0
780,35900,99999,20140222,43.8,36.4,9999.9,9999.9,6.9,10.7,15.0,999.9,51.3,37.0*,0.00G,999.9,0
781,35900,99999,20140223,48.3,41.9,9999.9,9999.9,6.9,14.9,21.0,33.0,53.8,42.1,0.00G,999.9,10000
782,35900,99999,20140224,48.9,42.3,9999.9,9999.9,7.5,11.2,14.0,999.9,56.3,43.5,0.00G,999.9,0
783,35900,99999,20140225,46.9,41.0,9999.9,9999.9,6.8,12.0,18.1,26.0,50.9*,41.0*,0.02G,999.9,10000
784,35900,99999,20140226,42.5,36.2,9999.9,9999.9,7.6,8.1,13.0,999.9,51.8,36.3,0.05G,999.9,10000
785,35900,99999,20140227,43.0,37.5,9999.9,9999.9,6.3,11.7,17.1,25.1,50.2,37.4*,0.02G,999.9,10000
786,35900,99999,20140228,38.9,37.4,9999.9,9999.9,5.7,6.8,9.9,999.9,42.8*,33.3,0.17G,999.9,10000
787,35900,99999,20140301,38.3,35.7,9999.9,9999.9,4.5,7.1,9.9,999.9,45.1,33.1*,0.31G,999.9,10000
788,35900,99999,20140302,42.1,37.4,9999.9,9999.9,6.2,12.5,17.1,28.0,50.0*,32.0*,0.02G,999.9,10000
789,35900,99999,20140303,42.0,38.6,9999.9,9999.9,5.9,5.8,14.0,999.9,50.4,36.7,0.28G,999.9,10000
790,35900,99999,20140304,41.1,37.2,9999.9,9999.9,5.0,5.4,8.9,999.9,51.3,30.2*,0.01G,999.9,100000
791,35900,99999,20140305,43.7,36.2,9999.9,9999.9,7.1,5.1,8.9,999.9,54.0,33.4,0.00G,999.9,0
792,35900,99999,20140306,47.1,40.8,9999.9,9999.9,7.2,10.3,15.0,999.9,57.2*,39.9,0.01G,999.9,0
793,35900,99999,20140307,48.4,42.1,9999.9,9999.9,6.5,10.7,15.0,999.9,58.8,42.6*,0.00G,999.9,10000
794,35900,99999,20140308,48.8,41.6,9999.9,9999.9,6.1,10.5,15.0,999.9,55.6,41.0*,0.00G,999.9,0
795,35900,99999,20140309,52.6,42.0,9999.9,9999.9,5.9,8.7,11.1,999.9,64.4,45.7,0.00G,999.9,0
796,35900,99999,20140310,46.4,40.7,9999.9,9999.9,6.6,11.7,17.1,999.9,53.6,38.8,0.00G,999.9,0
797,35900,99999,20140311,45.3,40.4,9999.9,9999.9,7.0,11.6,15.0,999.9,53.6*,39.2*,0.00G,999.9,0
798,35900,99999,20140312,45.4,41.0,9999.9,9999.9,3.9,6.0,8.9,999.9,57.7,35.4,0.00G,999.9,100000
799,35900,99999,20140313,45.5,40.6,9999.9,9999.9,1.9,3.4,7.0,999.9,59.0*,32.2,0.02G,999.9,100000
800,35900,99999,20140314,44.0,38.4,9999.9,9999.9,2.5,6.4,14.0,999.9,60.4,30.2,0.00G,999.9,100000
801,35900,99999,20140315,50.9,41.0,9999.9,9999.9,6.2,13.6,18.1,999.9,59.0*,45.5,0.01G,999.9,0
802,35900,99999,20140316,52.3,43.6,9999.9,9999.9,6.9,11.9,15.9,999.9,61.0,43.7,0.00G,999.9,0
803,35900,99999,20140317,49.3,42.2,9999.9,9999.9,6.5,8.0,14.0,999.9,57.2,39.9,0.00G,999.9,0
804,35900,99999,20140318,48.1,41.5,9999.9,9999.9,6.2,12.4,20.0,999.9,55.0,38.3,0.00G,999.9,10000
805,35900,99999,20140319,49.8,40.8,9999.9,9999.9,999.9,11.1,14.0,999.9,57.7,42.8*,0.01G,999.9,0
806,35900,99999,20140320,49.2,42.8,9999.9,9999.9,5.7,15.2,21.0,31.1,60.3,40.6,0.00G,999.9,10000
807,39510,99999,20140101,47.2,43.6,979.5,976.9,999.9,17.7,25.3,999.9,51.4,43.7,0.47F,999.9,0
808,39510,99999,20140102,48.7,42.6,984.7,982.1,999.9,21.6,31.1,999.9,51.3,45.5,0.22F,999.9,0
809,39510,99999,20140103,46.9,38.2,982.4,979.8,999.9,31.3,40.8,999.9,49.5*,43.3*,0.19F,999.9,0
810,39510,99999,20140104,43.2,37.3,989.9,987.3,999.9,13.9,21.4,999.9,46.8*,38.8,0.24F,999.9,0
811,39510,99999,20140105,49.6,45.9,985.5,983.0,999.9,22.0,33.0,999.9,53.4,41.7,0.39F,999.9,0
812,39510,99999,20140106,50.1,44.1,978.4,975.9,999.9,28.8,40.8,999.9,51.6,46.6*,0.20F,999.9,0
813,39510,99999,20140107,49.2,43.7,993.4,990.9,999.9,22.0,31.1,999.9,51.1,43.0,0.20F,999.9,0
814,39510,99999,20140108,46.3,44.0,1006.2,1003.6,999.9,9.0,21.4,999.9,50.0*,42.4*,0.24F,999.9,0
815,39510,99999,20140109,45.7,40.6,1009.4,1006.8,999.9,10.8,15.5,999.9,49.1,42.4,0.20F,999.9,0
816,39510,99999,20140110,46.8,42.5,1009.5,1006.9,999.9,14.1,23.3,999.9,49.6,42.4*,0.09F,999.9,0
817,39510,99999,20140111,44.0,39.3,1016.8,1014.2,999.9,11.7,25.3,999.9,49.3*,33.6*,0.00F,999.9,0
818,39510,99999,20140112,48.7,45.5,1003.3,1000.7,999.9,19.6,27.2,999.9,50.7*,45.0*,0.67F,999.9,0
819,39510,99999,20140113,43.5,37.1,999.4,996.8,999.9,12.8,27.2,999.9,47.1*,36.1*,0.20F,999.9,0
820,39510,99999,20140114,46.3,44.9,1000.6,998.0,999.9,13.2,23.3,999.9,51.4*,34.5,0.17F,999.9,10000
821,39510,99999,20140115,49.0,45.6,988.2,985.6,5.6,17.6,27.2,999.9,51.1*,46.8*,0.02E,999.9,10000
822,39510,99999,20140116,46.8,43.4,979.5,976.9,4.7,14.6,23.3,999.9,48.6,44.8,0.24F,999.9,10000
823,39510,99999,20140117,46.1,43.0,986.5,984.0,6.9,9.8,15.5,999.9,49.8,44.2*,0.09F,999.9,10000
824,39510,99999,20140118,42.3,38.2,987.2,984.6,12.2,6.5,13.6,999.9,45.7,38.5*,0.08F,999.9,10000
825,39510,99999,20140119,42.6,38.8,994.0,991.4,12.0,10.4,17.5,999.9,46.2,35.4,0.16F,999.9,10000
826,39510,99999,20140120,45.7,39.1,1007.5,1004.9,14.4,11.3,21.4,999.9,49.3,42.1,0.00F,999.9,10000
827,39510,99999,20140121,48.2,45.6,999.4,996.8,4.2,17.0,23.3,999.9,50.4,46.2*,0.28F,999.9,10000
828,39510,99999,20140122,47.6,42.8,1007.9,1005.3,5.3,15.1,21.4,999.9,49.6,46.0*,0.10F,999.9,10000
829,39510,99999,20140123,48.4,42.7,1016.1,1013.5,5.3,18.1,25.3,999.9,50.4*,46.0*,0.02F,999.9,10000
830,39510,99999,20140124,51.4,50.9,1010.3,1007.7,2.2,20.0,25.3,999.9,52.3,45.9,0.71F,999.9,10000
831,39510,99999,20140125,49.7,45.2,1015.1,1012.5,3.4,21.6,35.0,999.9,51.6,48.0*,0.02F,999.9,10000
832,39510,99999,20140126,46.2,41.7,998.5,995.9,3.2,28.9,35.0,999.9,52.0*,40.8*,0.51E,999.9,10000
833,39510,99999,20140127,45.8,40.1,989.8,987.2,3.9,32.3,38.9,999.9,48.2,38.1,0.35F,999.9,10000
834,39510,99999,20140128,45.7,39.8,985.3,982.7,14.1,15.9,27.2,999.9,48.7,42.8*,0.09F,999.9,10000
835,39510,99999,20140129,44.3,37.9,998.5,995.9,22.3,10.6,15.5,999.9,47.1*,42.4,0.00E,999.9,10000
836,39510,99999,20140130,42.4,40.6,1001.7,999.1,15.3,6.1,13.6,999.9,46.9,38.1,0.12F,999.9,10000
837,39510,99999,20140131,46.1,42.1,986.8,984.2,5.2,21.2,33.0,999.9,50.9,39.4,0.87F,999.9,10000
838,39510,99999,20140201,44.7,39.1,982.7,980.1,3.4,36.9,46.6,999.9,47.3,38.5,0.24F,999.9,10000
839,39510,99999,20140202,47.5,42.0,996.6,994.0,5.8,24.4,35.0,999.9,50.5,42.3,0.03F,999.9,10000
840,39510,99999,20140203,45.6,39.7,988.0,985.4,7.2,18.5,33.0,999.9,48.9*,42.8*,0.02E,999.9,10000
841,39510,99999,20140204,44.8,39.6,975.6,973.0,7.2,23.4,40.8,999.9,48.7*,39.6,0.67F,999.9,10000
842,39510,99999,20140205,47.3,42.2,967.9,965.4,4.8,26.3,40.8,999.9,48.7,45.5,0.31F,999.9,10000
843,39510,99999,20140206,43.9,38.1,987.5,984.9,15.9,9.6,21.4,999.9,46.6,39.9*,0.03F,999.9,10000
844,39510,99999,20140207,44.7,38.6,984.0,981.4,11.3,19.7,36.9,999.9,48.6*,41.2,0.28F,999.9,10000
845,39510,99999,20140208,45.5,41.8,963.0,960.5,2.1,39.4,48.6,999.9,47.5,41.2,0.28F,999.9,10000
846,39510,99999,20140209,42.9,37.1,980.9,978.4,5.2,27.8,36.9,999.9,45.3*,40.1*,0.31F,999.9,10000
847,39510,99999,20140210,45.0,36.3,995.6,993.0,9.9,22.7,36.9,999.9,47.1,38.1,0.15F,999.9,10000
848,39510,99999,20140211,41.8,35.7,994.3,991.7,7.5,22.1,25.3,999.9,44.6*,39.2*,0.08E,999.9,10000
849,39510,99999,20140212,44.1,38.2,980.5,977.9,4.3,33.7,56.3,999.9,48.6,39.0,0.59F,999.9,10000
850,39510,99999,20140214,46.9,44.3,963.8,961.3,4.6,22.8,33.0,999.9,50.5,43.2*,0.87E,999.9,10000
851,39510,99999,20140215,46.3,39.4,992.4,989.8,7.2,14.3,33.0,999.9,50.5,42.8,0.03F,999.9,10000
852,39510,99999,20140216,45.7,42.8,1000.0,997.4,7.9,17.5,31.1,999.9,48.9,37.2,0.06F,999.9,10000
853,39510,99999,20140217,47.3,46.0,996.0,993.4,3.9,6.2,17.5,999.9,50.5,42.4*,0.31F,999.9,10000
